dataset,analysis_unit,unit_id,canonical_sha256,member_N,circuits,baseline_method,Bstar__log_fidelity,Bstar__fidelity,M4_minus_Bstar_delta_logF,M4_over_Bstar_ratio,M1__log_fidelity,M1__transfers,M1__idle_exposures,M1__move_batches,M1__move_time_us,M1__algorithm_time_s,M1__log_atom_transfer,M1__log_idle_excitation,M1__log_coherence_linear,M1__fidelity,M2__log_fidelity,M2__transfers,M2__idle_exposures,M2__move_batches,M2__move_time_us,M2__algorithm_time_s,M2__log_atom_transfer,M2__log_idle_excitation,M2__log_coherence_linear,M2__fidelity,M4__log_fidelity,M4__transfers,M4__idle_exposures,M4__move_batches,M4__move_time_us,M4__algorithm_time_s,M4__log_atom_transfer,M4__log_idle_excitation,M4__log_coherence_linear,M4__fidelity
qmap154,canonical_sha256_cluster_mean,ce47031e36a06fb4b5256a25a448d4bcf007a6037c20645310dce86c4bd08620,ce47031e36a06fb4b5256a25a448d4bcf007a6037c20645310dce86c4bd08620,1,"[""alu-v0_26""]",M1,-0.4025390375777094,0.6686202371022227,-0.004987221517069429,0.9950251940239013,-0.4025390375777094,160.0,0.0,73.0,6929.874907013938,7.266716292,-0.1600800533733655,0.0,-0.030979244279521555,0.6686202371022227,-0.40284255591536877,160.0,0.0,72.0,6916.365237425854,0.012304167,-0.1600800533733655,0.0,-0.031282762617180895,0.668417329393995,-0.40752625909477885,112.0,24.0,52.0,5438.234336593016,4.547005625,-0.11205603736135585,-0.06007512523484344,-0.023915356573757218,0.6652939811509462
qmap154,canonical_sha256_cluster_mean,cf4a8e6ee6f9677f920d283d31ac6cc79f4dc8ed011444457d1fd4be4aa0fb9d,cf4a8e6ee6f9677f920d283d31ac6cc79f4dc8ed011444457d1fd4be4aa0fb9d,1,"[""radd_250""]",M2,-17.26264553985141,3.183671861512226e-08,0.33411165039838764,1.3966990768776968,-17.2630442538741,5828.0,0.0,2511.0,244530.03076282045,27.391115125,-5.830915944124838,0.0,-3.605789484156337,3.1824027399224965e-08,-17.26264553985141,5836.0,0.0,2513.0,243544.2846596557,0.4035065,-5.8389199467935065,0.0,-3.597386767464978,3.183671861512226e-08,-16.92853388945302,4126.0,917.0,1872.0,189381.1113843357,26.754564875,-4.128064376365662,-2.2953704100146433,-2.6702616627968063,4.4466315500556245e-08
qmap154,canonical_sha256_cluster_mean,cfc7a9ef5d3d73772fa0a79c64272948d4d312053c89a7c95c3799d068f28b2a,cfc7a9ef5d3d73772fa0a79c64272948d4d312053c89a7c95c3799d068f28b2a,1,"[""sym6_145""]",M1,-18.81857818759953,6.717309144022302e-09,-0.10049577100343399,0.9043889370623924,-18.81857818759953,7072.0,0.0,3056.0,289332.0055769858,18.534521125,-7.075538359102755,0.0,-2.2685639582016472,6.717309144022302e-09,-18.82613288625567,7072.0,0.0,3058.0,290294.08893248934,0.505596292,-7.075538359102755,0.0,-2.276118656857789,6.666753105926102e-09,-18.919073958602965,4942.0,1129.0,2256.0,225371.9651216403,36.961650875,-4.9444726485698265,-2.8260340162557607,-1.6720904228150835,6.075060076681818e-09
qmap154,canonical_sha256_cluster_mean,d0e9f326652454eb85d198aecf5ad7c0c22d1cd6f56afa8c33cecacfaf6bf9cd,d0e9f326652454eb85d198aecf5ad7c0c22d1cd6f56afa8c33cecacfaf6bf9cd,1,"[""cycle10_2_110""]",M2,-32.847011960652104,5.429051463555087e-15,1.051668922506785,2.86242429825667,-32.879614350607824,10904.0,0.0,4737.0,459184.83902388206,32.51989525,-10.909455637394858,0.0,-7.244077182571089,5.254905620910619e-15,-32.847011960652104,10924.0,0.0,4704.0,455054.30775117216,0.7621225,-10.929465644066529,0.0,-7.191464785943698,5.429051463555087e-15,-31.79534303814532,7704.0,1712.0,3497.0,353757.0697990732,52.201650667,-7.707854569927549,-4.2853589334188325,-5.062040999486896,1.5540248825766017e-14
qmap154,canonical_sha256_cluster_mean,d25f1e6ffaf065bfaada147783bc65850a972bf0e1d238430518d6f2f854fcc2,d25f1e6ffaf065bfaada147783bc65850a972bf0e1d238430518d6f2f854fcc2,1,"[""alu-v3_34""]",M1,-0.2578340538836516,0.7727234519237015,-0.0021921230260257274,0.9978102779209441,-0.2578340538836516,104.0,0.0,46.0,4337.640471687405,6.440810167,-0.10405203469268758,0.0,-0.01967894501180952,0.7727234519237015,-0.25816885343420726,104.0,0.0,46.0,4385.682453107629,0.007881959,-0.10405203469268758,0.0,-0.02001374456236514,0.7724647877620324,-0.26002617690967733,68.0,17.0,31.0,3243.9967937423503,3.40487925,-0.06803402268368033,-0.042553213708014105,-0.015335866338828368,0.7710314023200199
qmap154,canonical_sha256_cluster_mean,d6706fe265e77c9974b4e2ee29fd782d6b5f06dab44521e835b1d2c32e7da411,d6706fe265e77c9974b4e2ee29fd782d6b5f06dab44521e835b1d2c32e7da411,1,"[""mini-alu_167""]",M1,-1.3352049438220963,0.26310424833993823,-0.0100030872140624,0.9900467772581169,-1.3352049438220963,524.0,0.0,239.0,24050.932088510843,9.035343,-0.524262174797772,0.0,-0.10855187713327402,0.26310424833993823,-1.3397153203067649,536.0,0.0,225.0,21780.845764295365,0.039558667,-0.5362681788007744,0.0,-0.10105624961494021,0.26192022133625675,-1.3452080310361587,358.0,83.0,167.0,16978.51186058512,13.506933667,-0.3581791194229053,-0.2077598081038336,-0.0768782116183695,0.26048551315187507
qmap154,canonical_sha256_cluster_mean,d800bdc1387d38e9d43ce4de7c660bcce7f9dfc81455c7ac955f18408479de3d,d800bdc1387d38e9d43ce4de7c660bcce7f9dfc81455c7ac955f18408479de3d,2,"[""cm42a_207"",""pm1_249""]",M1,-9.344997483238087,8.740155504028818e-05,0.09696532231525978,1.1018221643168553,-9.344997483238087,3128.0,0.0,1311.0,126664.64265861743,17.0262340415,-3.1295650434492956,0.0,-1.9207981959362914,8.740155504028818e-05,-9.374791685458712,3136.0,0.0,1314.0,128290.95303427006,0.21672987500000002,-3.1375690461179637,0.0,-1.9425883954882481,8.483590595870664e-05,-9.248032160922827,2190.0,506.0,987.0,102635.83750484063,16.413420291999998,-2.19109573054794,-1.2665838903679494,-1.4957182961544373,9.630097053914908e-05
qmap154,canonical_sha256_cluster_mean,dfcfb0f66a9df92dbce2a4f1948cc61f5cb144f7acf0e867f59c81b20574a24e,dfcfb0f66a9df92dbce2a4f1948cc61f5cb144f7acf0e867f59c81b20574a24e,1,"[""4mod5-v1_24""]",M1,-0.1744469263631836,0.8399214307312504,-0.002349409137967301,0.9976533485636023,-0.1744469263631836,72.0,0.0,32.0,3105.6906486753155,5.494451708,-0.07203602401801447,0.0,-0.013508927907402758,0.8399214307312504,-0.17451309842669496,72.0,0.0,31.0,3073.4885740029476,0.005498334,-0.07203602401801447,0.0,-0.013575099970914134,0.8398658532358505,-0.1767963355011509,50.0,11.0,22.0,2298.1193510587914,3.396911875,-0.05002501667917672,-0.027534432399303248,-0.010334911984904558,0.8379504278993637
qmap154,canonical_sha256_cluster_mean,e039b9c3db8f1e80604503cd9a889b8734bb4401c1182c75a38b1832e598b5aa,e039b9c3db8f1e80604503cd9a889b8734bb4401c1182c75a38b1832e598b5aa,1,"[""4gt5_75""]",M1,-0.40506554924446025,0.6669330924653196,-0.005355838445081473,0.9946584784865155,-0.40506554924446025,164.0,0.0,68.0,6475.91737400078,7.98155175,-0.16408205470769963,0.0,-0.029203709602936303,0.6669330924653196,-0.40734886145312993,164.0,0.0,68.0,6948.406350528713,0.012282583,-0.16408205470769963,0.0,-0.03148702181160595,0.6654120132031999,-0.41042138768954173,116.0,24.0,50.0,5013.804885484483,5.565886125,-0.11605803869568998,-0.06007512523484344,-0.022508438825183955,0.6633706550038613
qmap154,canonical_sha256_cluster_mean,e0b103d516baa0b7f6568f867dab262f2f66620405eb887fb0a4bc2b3b83db45,e0b103d516baa0b7f6568f867dab262f2f66620405eb887fb0a4bc2b3b83db45,1,"[""rd32-v1_68""]",M1,-0.1269464667807012,0.8807808223680241,-0.0022691299021324607,0.9977334426269552,-0.1269464667807012,52.0,0.0,24.0,2295.7742021789913,5.136185917,-0.05202601734634379,0.0,-0.007868912344780167,0.8807808223680241,-0.12719266529483284,52.0,0.0,24.0,2335.914364194275,0.0043875,-0.05202601734634379,0.0,-0.008115110858911789,0.8805640021297869,-0.12921559668283367,34.0,9.0,16.0,1594.6542158453067,2.140546042,-0.03401701134184017,-0.022528171963066293,-0.0056188762883499525,0.8787844821010494
qmap154,canonical_sha256_cluster_mean,e0dd04c87b06b77340c2ea5884b0d7aa8c08bc173a7ad4a394604075fca77d6e,e0dd04c87b06b77340c2ea5884b0d7aa8c08bc173a7ad4a394604075fca77d6e,1,"[""alu-v4_37""]",M2,-0.19722252548289768,0.8210079178006117,0.0020208177268243865,1.0020228609550657,-0.19769441439268592,84.0,0.0,34.0,3242.819722750612,6.236929458,-0.08404202802101689,0.0,-0.014125238268810111,0.8206205846656462,-0.19722252548289768,84.0,0.0,32.0,3049.64575664155,0.0057645,-0.08404202802101689,0.0,-0.01365334935902187,0.8210079178006117,-0.1952017077560733,52.0,13.0,23.0,2348.2464029940106,3.17884075,-0.05202601734634379,-0.0325406928355402,-0.011107849471330379,0.8226687026613304
qmap154,canonical_sha256_cluster_mean,e20660c789713938e6f9c85c8aab18f2cf88dd5e6ecb77cb136fab96c9497ff9,e20660c789713938e6f9c85c8aab18f2cf88dd5e6ecb77cb136fab96c9497ff9,1,"[""mod5mils_65""]",M1,-0.17056358807652214,0.84318947112727,-0.001703234106766649,0.9982982155732796,-0.17056358807652214,68.0,0.0,32.0,3101.456533667922,5.440677708,-0.06803402268368033,0.0,-0.01332754594607344,0.84318947112727,-0.17121840524565085,68.0,0.0,32.0,3141.365922961744,0.005967042,-0.06803402268368033,0.0,-0.013982363115202168,0.842637516919016,-0.1722668221832888,46.0,11.0,22.0,2204.740082238138,2.481888958,-0.04602301534484258,-0.027534432399303248,-0.009507354992374605,0.8417545444165311
qmap154,canonical_sha256_cluster_mean,e681b288918d9cc524f0c1d7c1a8a165a6636b4125d31d13e102129be7eb25b0,e681b288918d9cc524f0c1d7c1a8a165a6636b4125d31d13e102129be7eb25b0,1,"[""4mod7-v1_96""]",M2,-0.7388257465277657,0.4776744972610995,-0.001675504558097951,0.9983258983160475,-0.743957621659796,288.0,0.0,134.0,15118.36035056448,7.996728417,-0.2881440960720579,0.0,-0.06562970176037701,0.4752294106930539,-0.7388257465277657,292.0,0.0,128.0,12267.454711528178,0.021549667,-0.292146097406392,0.0,-0.056495825294012536,0.4776744972610995,-0.7405012510858636,192.0,46.0,89.0,9675.177864848421,7.238017417,-0.19209606404803858,-0.11514399003344994,-0.04307737317701399,0.4768748215808535
qmap154,canonical_sha256_cluster_mean,e73d2832157ee147f3cbb3f3ebebd285b8fda1cbf0b6e8f4627f21cf488be333,e73d2832157ee147f3cbb3f3ebebd285b8fda1cbf0b6e8f4627f21cf488be333,1,"[""one-two-three-v2_100""]",M2,-0.34326414971697333,0.7094507855828208,8.272579358281629e-05,1.0000827292154557,-0.34500147469299014,140.0,0.0,62.0,6547.55138544528,6.333073333,-0.14007004670169482,0.0,-0.027427524124764565,0.7082193090609793,-0.34326414971697333,140.0,0.0,59.0,5730.218596084863,0.010661208,-0.14007004670169482,0.0,-0.02569019914874776,0.7094507855828208,-0.3431814239233905,92.0,22.0,43.0,4276.574971269481,5.342229083,-0.09204603068968516,-0.055068864798606496,-0.01856262456856813,0.7095094778897164
qmap154,canonical_sha256_cluster_mean,e86d670b4294ec453133e6dd18dfac6f90a9459e0c10d6fd7754d621e9f262fe,e86d670b4294ec453133e6dd18dfac6f90a9459e0c10d6fd7754d621e9f262fe,1,"[""ising_model_13""]",M1,-1.0695579424992159,0.3431601804260797,0.09100538335311703,1.0952749014941496,-1.0695579424992159,264.0,0.0,66.0,7793.328545537666,6.037751125,-0.2641320880660531,0.0,-0.14601214887046388,0.3431601804260797,-1.0754576540861178,284.0,0.0,49.0,6205.620274791484,0.014600292,-0.2841420947377238,0.0,-0.13190185378569502,0.34114159472518574,-0.9785525591460988,162.0,2.0,64.0,8364.568141746237,25.322352875,-0.16208105404053258,-0.005006260436236954,-0.15205153910663044,0.375854732812889
qmap154,canonical_sha256_cluster_mean,e88e32620ce6fb291b6b742761a195ada2487c3a63177d4cb5041b1265b848a3,e88e32620ce6fb291b6b742761a195ada2487c3a63177d4cb5041b1265b848a3,1,"[""alu-v2_31""]",M2,-2.084146932950308,0.12441320771749874,-0.029676077617723617,0.9707599334954455,-2.085382719881221,828.0,0.0,351.0,32904.01203717397,8.403694,-0.8284142762071665,0.0,-0.15406859929955255,0.12425955446226541,-2.084146932950308,828.0,0.0,345.0,32297.584724046716,0.056822959,-0.8284142762071665,0.0,-0.15283281236863994,0.12441320771749874,-2.113823010568032,558.0,132.0,256.0,26647.92121692785,19.183807292,-0.5582791861396121,-0.33041318879163895,-0.12223079126227876,0.12077535724979412
qmap154,canonical_sha256_cluster_mean,e89bcbd9bbde57b6c42fa552af0bbed91f62d8fcc42c2861bc6203eec7d7c811,e89bcbd9bbde57b6c42fa552af0bbed91f62d8fcc42c2861bc6203eec7d7c811,1,"[""ex-1_166""]",M1,-0.0939468243806971,0.9103311683773916,-0.00025069578619672794,0.999749335635366,-0.0939468243806971,40.0,0.0,18.0,1701.5187744276054,3.925349958,-0.040020013343341376,0.0,-0.0040132144814252636,0.9103311683773916,-0.09412105278739534,40.0,0.0,18.0,1736.5139934836852,0.003931125,-0.040020013343341376,0.0,-0.004187442888123508,0.9101725766443511,-0.09419752016689383,24.0,7.0,11.0,1094.9851500448194,1.718362708,-0.024012008006004823,-0.017521911526829338,-0.0027500040781292066,0.9101029807934639
qmap154,canonical_sha256_cluster_mean,eb832c5f8f923061439d844842c8a7876f763051b9241b753ac772e69888a63c,eb832c5f8f923061439d844842c8a7876f763051b9241b753ac772e69888a63c,1,"[""rd53_135""]",M1,-1.4429988329212626,0.23621831620082703,-0.028907218889572928,0.9715065977461333,-1.4429988329212626,548.0,0.0,229.0,21870.64425635051,12.173751208,-0.5482741828037768,0.0,-0.14893292853905923,0.23621831620082703,-1.4434766605279208,548.0,0.0,228.0,21814.876956399232,0.039559375,-0.5482741828037768,0.0,-0.14941075614571742,0.23610547153044442,-1.4719060518108356,388.0,88.0,179.0,18449.37087754964,15.722232917,-0.3881941294304113,-0.22027545919442598,-0.11764474160757177,0.2294876526975858
qmap154,canonical_sha256_cluster_mean,f0db956c320d40de51858d908aa0fe247112cd2c9c82085581052b79ba123d2c,f0db956c320d40de51858d908aa0fe247112cd2c9c82085581052b79ba123d2c,1,"[""rd73_140""]",M1,-1.1578653344344856,0.31415608379315346,-0.009125888596779985,0.9909156259428917,-1.1578653344344856,416.0,0.0,157.0,15665.91121357558,13.941466541,-0.4162081387707503,0.0,-0.16184406925974093,0.31415608379315346,-1.1724741497937394,416.0,0.0,148.0,17716.47909276825,0.025068833,-0.4162081387707503,0.0,-0.1764528846189949,0.30959999612158684,-1.1669912230312656,258.0,82.0,107.0,11671.155161929804,18.299184584,-0.25812908606455187,-0.2052566778857151,-0.12379233267700436,0.31130217241566016
qmap154,canonical_sha256_cluster_mean,f2f31e619d116aed7be5fcda1e0a22222bbb82cc6791249a4dd8f7fb7ceeefe3,f2f31e619d116aed7be5fcda1e0a22222bbb82cc6791249a4dd8f7fb7ceeefe3,1,"[""wim_266""]",M1,-4.915783201136742,0.007329974799113619,0.0008524047909617138,1.000852768191173,-4.915783201136742,1748.0,0.0,719.0,68749.0546970183,16.7521415,-1.748874583104018,0.0,-0.7880174772227305,0.007329974799113619,-4.920939886242292,1752.0,0.0,720.0,68547.30784745706,0.12195375,-1.7528765844383523,0.0,-0.7891721609939454,0.007292273717090722,-4.9149307963457805,1202.0,283.0,537.0,55969.901317489406,51.413765,-1.2026014009674082,-0.708385851727529,-0.6226801963098715,0.007336225568464403
qmap154,canonical_sha256_cluster_mean,f3c46f00d6661f719aed8ae0269c2cf50e895946566ba9a84f25a54ea134911d,f3c46f00d6661f719aed8ae0269c2cf50e895946566ba9a84f25a54ea134911d,1,"[""f2_232""]",M1,-5.792362886563544,0.003050765041420654,-0.03205336369776113,0.9684549003656477,-5.792362886563544,2144.0,0.0,924.0,89046.4370613079,15.417895667,-2.1450727152030975,0.0,-0.7222616951957477,0.003050765041420654,-5.797100336958243,2148.0,0.0,919.0,89023.87618978412,0.15178575,-2.1490747165374318,0.0,-0.7229971442561127,0.00303634637419843,-5.824416250261305,1492.0,340.0,680.0,70947.94566405745,55.960038833,-1.4927464977066334,-0.8510642741602822,-0.5544878516200494,0.0029545283542280407
qmap154,canonical_sha256_cluster_mean,f42ebeaf660df39d4e1ffb31f0acaa52f76b35b6cae60b9e161b163b3a0ef143,f42ebeaf660df39d4e1ffb31f0acaa52f76b35b6cae60b9e161b163b3a0ef143,1,"[""mod5adder_127""]",M2,-2.5463332959358693,0.07836849389836191,-0.040901661162886516,0.9599235230694445,-2.5495934199974566,980.0,0.0,431.0,41227.38632175701,11.528730334,-0.9804903269118637,0.0,-0.23698547823461796,0.07811341889972387,-2.5463332959358693,984.0,0.0,418.0,39387.107376110376,0.069304083,-0.9844923282461978,0.0,-0.22972335283869627,0.07836849389836191,-2.587234957098756,668.0,163.0,306.0,31508.961301483414,24.808421917,-0.668334222833801,-0.40801022555331173,-0.17877289386066791,0.07522776076056183
qmap154,canonical_sha256_cluster_mean,f4b1830ec59011bb4fe7f2f552e3806d7023f74c8b0fd7e7126a5399b35ceca3,f4b1830ec59011bb4fe7f2f552e3806d7023f74c8b0fd7e7126a5399b35ceca3,1,"[""alu-v1_29""]",M2,-0.1876287022083499,0.8289224271679358,0.0047333326357081595,1.0047445525501726,-0.18811922958204133,80.0,0.0,32.0,3063.3097477521756,6.250636,-0.08004002668668275,0.0,-0.013564596616043941,0.8285159177368961,-0.1876287022083499,80.0,0.0,30.0,2864.5430239856755,0.005925291,-0.08004002668668275,0.0,-0.013074069242352517,0.8289224271679358,-0.18289536957264174,48.0,12.0,21.0,2100.0086380992957,3.974311667,-0.048024016012009646,-0.03003756261742172,-0.01031918466389575,0.8328552931836507
qmap154,canonical_sha256_cluster_mean,f571e6b12d8e59cb4772af85d23a3ab1679b8b21df2bf9532f95989fedda1371,f571e6b12d8e59cb4772af85d23a3ab1679b8b21df2bf9532f95989fedda1371,1,"[""misex1_241""]",M1,-26.924578616631624,2.026768188969607e-12,1.0328771407053239,2.8091364998826713,-26.924578616631624,8476.0,0.0,3723.0,361883.5411073375,27.709037667,-8.480240827454038,0.0,-6.746324199581803,2.026768188969607e-12,-26.92881975438352,8488.0,0.0,3708.0,361087.9517975192,0.609734916,-8.49224683145704,0.0,-6.738559333330701,2.018190588139657e-12,-25.8917014759263,5954.0,1363.0,2708.0,276566.7007324745,53.397860166,-5.956978986156364,-3.411766487295484,-4.827445543096789,5.693468496435623e-12
qmap154,canonical_sha256_cluster_mean,f84dd3828bcf2684305f19cf03ec4cb40c22d74e2b41f5714593f6bd3f483ae9,f84dd3828bcf2684305f19cf03ec4cb40c22d74e2b41f5714593f6bd3f483ae9,1,"[""4_49_16""]",M1,-1.019697399322453,0.3607040729572892,-0.01362265306371202,0.9864697153644669,-1.019697399322453,404.0,0.0,181.0,17029.227268008213,8.073223792,-0.40420213476774786,0.0,-0.07677083109556071,0.3607040729572892,-1.0237979609753585,408.0,0.0,179.0,16810.345987514997,0.029534292,-0.408204136102082,0.0,-0.07686939141413202,0.35922801207528,-1.033320052386165,270.0,66.0,127.0,13319.63163281929,10.255342958,-0.27013509006755426,-0.16520659439581947,-0.05925393446364676,0.35582364418098095
qmap154,canonical_sha256_cluster_mean,f871046094dbfeb7bd70bf21bddd523ced39b7be53e1154e0c738126b6cc84ff,f871046094dbfeb7bd70bf21bddd523ced39b7be53e1154e0c738126b6cc84ff,1,"[""cm85a_209""]",M2,-76.2492748271018,7.679990688283448e-34,9.889131548370031,19714.931038200066,-77.12503663071746,20392.0,0.0,8980.0,881709.0171431705,37.058012083,-20.402202802435433,0.0,-28.950683332695764,3.1990584466244775e-34,-76.2492748271018,20412.0,0.0,8878.0,869166.549343304,1.432576584,-20.422212809107105,0.0,-28.05491152240842,7.679990688283448e-34,-66.36014327873177,14596.0,3217.0,6616.0,671340.4463615423,52.253730875,-14.603302868985267,-8.05256991168714,-15.918277615033691,1.5141048679352685e-29
qmap154,canonical_sha256_cluster_mean,f8c690ddce42ddef13013b6f7beb6a0d0cf6b59b925ef995cfb07da443154ebd,f8c690ddce42ddef13013b6f7beb6a0d0cf6b59b925ef995cfb07da443154ebd,1,"[""4gt13_92""]",M1,-0.32393434926017145,0.7232977258519813,0.0033182024150313905,1.0033237137428794,-0.32393434926017145,132.0,0.0,56.0,5370.758488330233,5.542911709,-0.13206604403302655,0.0,-0.024389485007702744,0.7232977258519813,-0.32805020628645315,136.0,0.0,55.0,5364.743633614141,0.009639792,-0.13606804536736067,0.0,-0.024503340699650315,0.7203268538610678,-0.32061614684514006,86.0,19.0,38.0,4245.267695679983,4.684378042,-0.08604302868818396,-0.04755947414425106,-0.019534823793262886,0.725701760443589
qmap154,canonical_sha256_cluster_mean,fe1d0e3dd99cc2fa7f2e2fcac9431aed035eea231c658fd07b119549b2c9925f,fe1d0e3dd99cc2fa7f2e2fcac9431aed035eea231c658fd07b119549b2c9925f,1,"[""alu-v2_33""]",M2,-0.18927841330536557,0.8275560719967991,0.004566328960148386,1.0045767705273951,-0.19000985557774933,80.0,0.0,34.0,3628.8467812787994,6.2451145,-0.08004002668668275,0.0,-0.015455222611751931,0.8269509838234843,-0.18927841330536557,80.0,0.0,31.0,3358.0753284460984,0.005674625,-0.08004002668668275,0.0,-0.01472378033936818,0.8275560719967991,-0.1847120843452172,50.0,12.0,22.0,2257.256944498329,3.135815292,-0.05002501667917672,-0.03003756261742172,-0.010134898769304113,0.8313436062368811
qmap154,canonical_sha256_cluster_mean,fe47d3bb3c105b7015909980311f733d2136e6caa20a9257201fd62f09832947,fe47d3bb3c105b7015909980311f733d2136e6caa20a9257201fd62f09832947,1,"[""dc1_220""]",M1,-9.606847870015686,6.726652330118368e-05,0.0032995376791564723,1.0033049871455295,-9.606847870015686,3344.0,0.0,1431.0,137135.65975333267,21.038938292,-3.345673115503339,0.0,-1.6209576965558707,6.726652330118368e-05,-9.641560092995846,3352.0,0.0,1447.0,139778.72486819947,0.231520417,-3.353677118172007,0.0,-1.6476659168673622,6.497161387978134e-05,-9.60354833233653,2346.0,546.0,1068.0,110506.17540383672,16.951389625,-2.3471737825869714,-1.3667090990926885,-1.2514493933675588,6.748883829601855e-05
